"Gene_ID","Gene_name","Fourier_score","P_value","FDR"
"YFL025C","BST1",7.39552362601909,0.00353,0.0192139240506329
"YFL024C","EPL1",2.2629125339607,0.70743,0.781528399209486
"YFL023W","BUD27",4.20018484898267,0.29625,0.450990604575163
"YFL022C","FRS2",2.50003915422327,0.66419,0.751431309451528
"YFL021W","GAT1",7.07652472342738,0.01153,0.045134943977591
"YFL018C","LPD1",4.97043103432679,0.17449,0.318969562377531
"YFL017W-A","SMX2",3.49066660184825,0.51006,0.630370114942529
"YFL017C","GNA1",8.33464966798838,0.00069,0.00618125
"YFL016C","MDJ1",6.23321199254054,0.04948,0.131962404580153
"YFL014W","HSP12",3.59062971813079,0.45795,0.589712163096061
"YFL013C","IES1",3.3743429389694,0.49401,0.619451749663526
"YFL011W","HXT10",6.05335205787312,0.04974,0.132466222010481
"YFL010W-A","AUA1",4.84166355999888,0.19769,0.347184134464342
"YFL010C","WWM1",4.16839981743845,0.32117,0.472890150118515
"YFL009W","CDC4",5.08414941538874,0.15421,0.293608276566758
"YFL008W","SMC1",8.3160229311022,0.00013,0.0022709375
"YFL007W","BLM10",4.79638955072643,0.20007,0.349715853658537
"YFL005W","SEC4",3.06261645279043,0.54456,0.658807612456747
"YFL004W","VTC2",0.640330902568985,0.97418,0.980671024671349
"YFL003C","MSH4",5.41047131889593,0.11821,0.243987301587302
"YFL002C","SPB4",1.93409813629353,0.77981,0.836365675364543
"YFL001W","DEG1",1.60551556735565,0.84405,0.882738914873714
"YFR001W","LOC1",1.10467220082305,0.92656,0.94602199086758
"YFR002W","NIC96",6.83792066356793,0.01711,0.0595547322540473
"YFR003C","YPI1",3.75555957631708,0.38912,0.531439237722942
"YFR004W","RPN11",3.62324308347893,0.41738,0.555777560743211
"YFR005C","SAD1",6.08489568871637,0.06175,0.154613294538944
"YFR006W","YFR006W",5.85073120371866,0.07186,0.172106855184233
"YFR007W","YFH7",7.87296561267104,0.00135,0.00958894536213469
"YFR008W","FAR7",8.35022578375899,0.00038,0.004148828125
"YFR009W","GCN20",1.84139779205402,0.81088,0.859791198786039
"YFR010W","UBP6",6.23670053027637,0.04092,0.114314242878561
"YFR011C","AIM13",7.14495399804498,0.01045,0.0416064814814815
"YFR012W","YFR012W",4.93469207001514,0.15892,0.299313611859838
"YFR013W","IOC3",7.40744112450749,0.00381,0.0202451520912548
"YFR014C","CMK1",7.17497756902963,0.00421,0.0216304227941176
"YFR016C","YFR016C",8.56069771054281,6e-05,0.00153150684931507
"YFR018C","YFR018C",5.52775965038577,0.08731,0.197549514563107
"YFR019W","FAB1",7.42328615113882,0.00816,0.0348096798780488
"YFR021W","ATG18",8.2025458674993,0.00063,0.0058695
"YFR022W","ROG3",4.69185700553315,0.21644,0.368984324489174
"YFR024C-A","LSB3",2.5732348953694,0.65661,0.745420369618197
"YFR025C","HIS2",2.70405507330705,0.66282,0.750450141757797
"YFR026C","ULI1",7.42198079185714,0.00029,0.00350887445887446
"YFR027W","ECO1",8.27737177345507,0.00019,0.00274444444444444
"YFR028C","CDC14",8.98816067966869,8e-05,0.00176062992125984
"YFR029W","PTR3",2.50139845871503,0.66879,0.754802362204724
"YFR030W","MET10",3.01414537183732,0.5557,0.665744320617231
"YFR031C","SMC2",7.78445322778538,0.00341,0.0187432645034415
"YFR031C-A","RPL2A",4.89079918953107,0.18506,0.332204688503532
"YFR032C-A","RPL29",4.6355710401499,0.22596,0.377274910394265
"YFR033C","QCR6",6.22932894575674,0.02751,0.0844942919868277
"YFR034C","PHO4",5.74482025238393,0.06023,0.151796979260595
"YFR036W","CDC26",3.72383824986396,0.39125,0.532779006332197
"YFR037C","RSC8",2.47409578042267,0.69785,0.774619042891183
"YFR038W","IRC5",8.49762410478888,6e-05,0.00153150684931507
"YFR039C","YFR039C",8.53834874200603,4e-05,0.0012561797752809
"YFR040W","SAP155",5.91480515835084,0.07089,0.171097370689655
"YFR041C","ERJ5",7.41276629511804,0.00353,0.0192139240506329
"YFR042W","KEG1",7.33694149349304,0.00362,0.0196464077669903
"YFR043C","IRC6",2.50922801575357,0.6697,0.755100988301735
"YFR044C","DUG1",4.11668827992163,0.31136,0.465001977023778
"YFR045W","YFR045W",5.82205632440938,0.07257,0.173335369500214
"YFR047C","BNA6",5.47628322058788,0.11284,0.235715844544096
"YFR048W","RMD8",3.02502735106312,0.55144,0.663341854960189
"YFR049W","YMR31",8.45287818300731,0.00017,0.00258233695652174
"YFR050C","PRE4",4.92238052685813,0.18021,0.326010970873786
"YFR051C","RET2",5.67693660978304,0.08392,0.192971122994652
"YFR052W","RPN12",5.34414246377535,0.12596,0.256716113744076
"YFR053C","HXK1",6.51589093502685,0.01095,0.0433195329087049
"YFR055W","IRC7",6.84909887996626,0.02221,0.072308619685498
"YGL258W","VEL1",3.15810272334349,0.54647,0.659492076856649
"YGL257C","MNT2",7.04947432112668,0.01076,0.0426282069454288
"YGL256W","ADH4",6.53300317250604,0.03486,0.1014934375
"YGL255W","ZRT1",7.52922393732638,0.0066,0.0298012924071082
"YGL254W","FZF1",4.07206152905796,0.32365,0.474981228668942
"YGL253W","HXK2",8.96452654971187,3e-05,0.00106815286624204
"YGL252C","RTG2",4.16308890663729,0.31843,0.471252236041281
"YGL251C","HFM1",2.7883400918423,0.61399,0.71207001244297
"YGL250W","RMR1",5.61376446528061,0.06136,0.153812735426009
"YGL248W","PDE1",5.95612480463422,0.03893,0.110130921052632
"YGL247W","BRR6",3.46645905135886,0.4764,0.604839014979573
"YGL246C","RAI1",1.81144874203248,0.80559,0.855968085915225
"YGL245W","GUS1",3.31159653788535,0.48199,0.609299886928991
"YGL244W","RTF1",2.16114717557148,0.74052,0.80739356348742
"YGL242C","YGL242C",6.10977941730914,0.0357,0.102920577617329
"YGL241W","KAP114",6.29113692868734,0.03528,0.101972699069286
"YGL240W","DOC1",4.24249566821852,0.29789,0.452378456941049
"YGL238W","CSE1",6.62430360168312,0.02931,0.0887556338028169
"YGL237C","HAP2",5.73876305761495,0.08589,0.195490675895765
"YGL236C","MTO1",4.61827418227978,0.22916,0.381137875632252
"YGL234W","ADE5,7",4.37072505621281,0.26528,0.41965323903819
"YGL233W","SEC15",1.80308739444654,0.8092,0.858498386790662
"YGL232W","TAN1",2.75613244964542,0.64928,0.740116455954323
"YGL231C","EMC4",5.15161767613484,0.15047,0.28890625
"YGL230C","YGL230C",3.18010504646934,0.54115,0.656758250108554
"YGL229C","SAP4",4.75921722075825,0.20578,0.356464270220019
"YGL228W","SHE10",3.3253087813473,0.4965,0.620902684563758
"YGL227W","VID30",7.86172353077386,0.00162,0.0110167883211679
"YGL226C-A","OST5",4.27719180157823,0.28858,0.442933058758924
"YGL226W","MTC3",8.05665404950375,0.00063,0.0058695
"YGL225W","VRG4",7.86186299007685,0.00093,0.00743733905579399
"YGL224C","SDT1",4.03918692568997,0.32884,0.480077200313398
"YGL223C","COG1",5.33062552189593,0.12635,0.257217327994176
"YGL222C","EDC1",1.45041703325441,0.91695,0.939208079882741
"YGL221C","NIF3",3.91582589660602,0.36737,0.512630629056415
"YGL220W","FRA2",0.125304657125579,0.99908,0.999616466797924
"YGL219C","MDM34",7.72929541179882,0.00313,0.0176556004036327
"YGL216W","KIP3",8.51805656506925,4e-04,0.00428352490421456
"YGL215W","CLG1",3.14078421306706,0.56792,0.675174989366227
"YGL213C","SKI8",3.24805294880101,0.52776,0.645412032378035
"YGL212W","VAM7",7.17352003358662,0.01316,0.0495716981132075
"YGL211W","NCS6",2.7447655164249,0.61277,0.711250892857143
"YGL210W","YPT32",8.21208069545713,0.00045,0.00462408088235294
"YGL209W","MIG2",7.49993393824719,0.00349,0.0190704789833822
"YGL208W","SIP2",5.83273739914093,0.05263,0.137787219101124
"YGL207W","SPT16",8.83270467340366,2e-05,0.000866666666666667
"YGL206C","CHC1",3.59164965383995,0.46268,0.593147580830085
"YGL203C","KEX1",6.03491469975293,0.06428,0.159345986696231
"YGL202W","ARO8",4.47869643491715,0.24705,0.401222980825102
"YGL201C","MCM6",8.63930972764866,0.00033,0.00378788501026694
"YGL200C","EMP24",8.27295793892047,0.00056,0.00548231173380035
"YGL198W","YIP4",3.69357440625807,0.41285,0.552074336283186
"YGL197W","MDS3",8.05697714984097,0.00061,0.00579914965986395
"YGL196W","DSD1",5.16811759678469,0.14169,0.27795049122807
"YGL195W","GCN1",1.74780704497902,0.81784,0.865201665404996
"YGL194C-A","YGL194C-A",3.66430870306417,0.40539,0.545230069761848
"YGL194C","HOS2",3.47891491624097,0.43965,0.573947571228398
"YGL191W","COX13",5.9363849527033,0.06013,0.151681723826715
"YGL190C","CDC55",5.61002114982289,0.09643,0.212221929133858
"YGL189C","RPS26A",2.98327834584446,0.57008,0.677166850828729
"YGL188C-A","YGL188C-A",2.98954259174712,0.5699,0.677096918172157
"YGL187C","COX4",7.39281060842998,0.00936,0.0382753474762253
"YGL186C","TPN1",1.07311219963891,0.92815,0.946953549917868
"YGL185C","YGL185C",8.19939614197913,0.00079,0.00668093797276853
"YGL181W","GTS1",3.058686169235,0.54427,0.658807612456747
"YGL180W","ATG1",5.78403141821199,0.07829,0.183113430962343
"YGL179C","TOS3",7.25403917301494,0.009,0.0373771682727947
"YGL178W","MPT5",2.56773225986446,0.64676,0.738272601061658
"YGL176C","YGL176C",7.19222784349997,0.00903,0.0373908888888889
"YGL174W","BUD13",5.84440388191656,0.0677,0.165403409090909
"YGL173C","KEM1",3.34053895041944,0.46964,0.599928610603291
"YGL172W","NUP49",1.67179481407262,0.8445,0.88287918458949
"YGL171W","ROK1",1.92347513794388,0.78373,0.838938809113536
"YGL169W","SUA5",4.76422641807047,0.20154,0.351625655430712
"YGL167C","PMR1",5.65983118925003,0.08615,0.195922904800651
"YGL166W","CUP2",3.38439138663582,0.53065,0.647529687841083
"YGL164C","YRB30",7.22004778226385,0.0049,0.0239431818181818
"YGL162W","SUT1",4.02546147632431,0.33489,0.484539001035197
"YGL161C","YIP5",3.51343281383007,0.44019,0.574220555296314
"YGL160W","AIM14",4.41259913860998,0.26,0.413132461625924
"YGL159W","YGL159W",0.771635588513352,0.9665,0.975046922938098
"YGL157W","ARI1",4.42354047258012,0.27676,0.431999944165271
"YGL156W","AMS1",4.20710029397411,0.32826,0.479760836601307
"YGL155W","CDC43",7.63310243806919,0.00324,0.0180935064935065
"YGL154C","LYS5",4.01903776557879,0.34356,0.492763016157989
"YGL153W","PEX14",5.66914895409684,0.08588,0.195490675895765
"YGL151W","NUT1",4.56916796973885,0.23869,0.391185282908238
"YGL150C","INO80",7.17397497258488,0.00304,0.0172348884381339
"YGL148W","ARO2",4.13975478336225,0.32019,0.472383768804434
"YGL147C","RPL9A",3.71458881174061,0.40041,0.541276268728854
"YGL146C","RRT6",8.43859357688211,0.00018,0.00266190476190476
"YGL145W","TIP20",6.02584515433511,0.06367,0.158114304753443
"YGL144C","ROG1",8.46874191021958,0.00014,0.00233611940298507
"YGL143C","MRF1",7.87773277132889,0.00153,0.0105588888888889
"YGL142C","GPI10",7.02154951041369,0.01625,0.0572385003150599
"YGL141W","HUL5",6.89956856491035,0.01684,0.0589083854818523
"YGL140C","YGL140C",7.15140909633044,0.00925,0.0380481972038263
"YGL139W","FLC3",9.0139596435933,3e-05,0.00106815286624204
"YGL137W","SEC27",5.53467830385356,0.10738,0.228320349942944
"YGL136C","MRM2",6.51492958572983,0.03152,0.0943032102728732
"YGL135W","RPL1B",4.9534218750089,0.1751,0.319558929154424
"YGL134W","PCL10",6.11047009018711,0.05973,0.150945162748644
"YGL133W","ITC1",5.26869525572204,0.13452,0.26829607703281
"YGL131C","SNT2",5.12114398430394,0.14898,0.287226956221992
"YGL130W","CEG1",4.83531911159983,0.19044,0.338851495862508
"YGL129C","RSM23",9.52058910262548,0,0
"YGL128C","CWC23",5.00479530102498,0.1624,0.303617391304348
"YGL127C","SOH1",5.84081898930282,0.07738,0.181821857923497
"YGL126W","SCS3",6.12686841938861,0.05483,0.141687384473198
"YGL124C","MON1",3.64405908969825,0.42329,0.560310466493015
"YGL123W","RPS2",4.05179645795142,0.3367,0.486721748125162
"YGL122C","NAB2",6.42419586705572,0.01385,0.0514086985391766
"YGL121C","GPG1",3.66403589813477,0.44569,0.579262287840037
"YGL120C","PRP43",4.04121024227562,0.32828,0.479760836601307
"YGL119W","COQ8",1.9827084733321,0.76607,0.826323442021995
"YGL117W","YGL117W",6.13602008016328,0.05427,0.140839972144847
"YGL116W","CDC20",8.74703101409815,0.00012,0.0021921568627451
"YGL115W","SNF4",7.21262763323603,0.00948,0.0385966496722505
"YGL114W","YGL114W",0.834344935303192,0.95725,0.968336500180963
"YGL113W","SLD3",6.022264870873,0.03875,0.10984406693712
"YGL112C","TAF6",6.86372817557735,0.016,0.0566793409378961
"YGL111W","NSA1",3.55073138727055,0.42743,0.563770344177275
"YGL110C","CUE3",2.50614021205362,0.67564,0.759680213151016
"YGL108C","YGL108C",2.40488821416664,0.68529,0.767074709651582
"YGL107C","RMD9",8.55097523780509,0.00022,0.0029633734939759
"YGL106W","MLC1",2.75817660206234,0.64174,0.734205198526402
"YGL105W","ARC1",1.01157120472041,0.9354,0.952795535714286
"YGL104C","VPS73",2.67883479332131,0.62973,0.72461727048168
"YGL103W","RPL28",4.59849266810679,0.23508,0.387182439599293
"YGL101W","YGL101W",5.98262296429573,0.06611,0.162799515418502
"YGL100W","SEH1",3.2270068131852,0.51697,0.636393371504074
"YGL099W","LSG1",1.93355827871783,0.78266,0.838392911877395
"YGL098W","USE1",2.17296377300675,0.73137,0.800963232125367
"YGL097W","SRM1",7.56089224694195,0.00616,0.0283410699588477
"YGL095C","VPS45",8.57881332867582,0.00045,0.00462408088235294
"YGL094C","PAN2",8.47060167819141,0.00035,0.00392871485943775
"YGL093W","SPC105",8.67965710342363,9e-05,0.00183613138686131
"YGL092W","NUP145",2.49517088088433,0.67636,0.760060221105528
"YGL091C","NBP35",5.55796268989653,0.09824,0.214979804305284
"YGL090W","LIF1",6.57394480607053,0.03168,0.0945494927923118
"YGL087C","MMS2",2.21497435779981,0.76134,0.823030477663895
"YGL086W","MAD1",2.34513464376471,0.68915,0.77000769538277
"YGL085W","LCL3",5.32148879236806,0.12734,0.258659375
"YGL084C","GUP1",3.57957968479148,0.42479,0.56163105487228
"YGL083W","SCY1",6.61891320356,0.03055,0.0919625740441572
"YGL082W","YGL082W",5.58299042338202,0.09564,0.210732203389831
"YGL080W","FMP37",7.5583011990154,0.00229,0.0141136714443219
"YGL079W","KXD1",7.00601242351394,0.00934,0.0382215226939971
"YGL078C","DBP3",3.95692708084885,0.34837,0.497290168539326
"YGL077C","HNM1",3.15229927019219,0.52105,0.639444456641054
"YGL076C","RPL7A",3.97042804466653,0.35412,0.501400911854103
"YGL075C","MPS2",8.82744622239314,3e-05,0.00106815286624204
"YGL073W","HSF1",4.55215995669709,0.23962,0.392314875549048
"YGL071W","AFT1",4.33225392275629,0.27407,0.429151078129376
"YGL070C","RPB9",2.94849313295831,0.56726,0.674677319148936
"YGL068W","MNP1",6.97823989659156,0.00959,0.0388746192893401
"YGL067W","NPY1",6.27255566776176,0.04129,0.115058744394619
"YGL066W","SGF73",7.81789570971738,0.001,0.00777468706536857
"YGL065C","ALG2",7.1955132964318,0.00717,0.0316090694006309
"YGL064C","MRH4",4.31504963955942,0.28363,0.437377020689655
"YGL063W","PUS2",1.97460804553224,0.85479,0.889975060532688
"YGL062W","PYC1",4.53920569386349,0.25698,0.410785873605948
"YGL061C","DUO1",7.76470224991403,0.00167,0.0112745169082126
"YGL060W","YBP2",8.6943312262066,5e-05,0.00139054726368159
"YGL059W","PKP2",5.25805500697595,0.1314,0.264503420957868
"YGL058W","RAD6",6.04851782554489,0.05987,0.15123059195662
"YGL057C","GEP7",2.16380530066436,0.73838,0.806003553993361
"YGL056C","SDS23",1.91252593708695,0.79729,0.849733288846521
"YGL055W","OLE1",5.25553685616472,0.13509,0.268893129227483
"YGL054C","ERV14",3.59642050316255,0.42044,0.557726530612245
"YGL053W","PRM8",2.56054893468678,0.65355,0.743456349206349
"YGL050W","TYW3",4.95635545201399,0.17701,0.321906896551724
"YGL049C","TIF4632",2.20467855738868,0.72291,0.795172550177096
"YGL048C","RPT6",3.82478374954258,0.37435,0.518258618127786
"YGL047W","ALG13",6.21962759899961,0.04818,0.129546031746032
"YGL045W","RIM8",6.38876494964059,0.03495,0.101596723868955
"YGL044C","RNA15",3.83059810457426,0.38185,0.52500081160846
"YGL043W","DST1",4.01708558906642,0.33627,0.48635169469599
"YGL041W-A","YGL041W-A",3.78196149035155,0.37857,0.521986066584464
"YGL040C","HEM2",1.92015125106704,0.79605,0.849059244419004
"YGL039W","YGL039W",4.20036847619077,0.29519,0.450112411347518
"YGL038C","OCH1",9.2719550254593,0,0
"YGL037C","PNC1",5.95744544127008,0.04017,0.112782672024108
"YGL035C","MIG1",8.07031762187321,0.00225,0.0139285714285714
"YGL032C","AGA2",6.23510728622963,0.02421,0.076937976122797
"YGL031C","RPL24A",3.95472387599553,0.3512,0.499544020356234
"YGL030W","RPL30",4.32772453286803,0.27842,0.433329958275382
"YGL029W","CGR1",1.55911590745929,0.85276,0.888192360722936
"YGL028C","SCW11",7.05022395119433,0.00729,0.0320622344610543
"YGL027C","CWH41",9.16891635039013,0,0
"YGL026C","TRP5",3.83902701067803,0.37771,0.521278188995806
"YGL025C","PGD1",2.50692884954618,0.71861,0.791375320070908
"YGL023C","PIB2",4.33706371966333,0.28142,0.435169515905947
"YGL022W","STT3",7.88171842385611,0.00184,0.0120581477139508
"YGL021W","ALK1",9.05881190262133,0,0
"YGL020C","GET1",8.24716330759169,0.00057,0.00553177083333333
"YGL019W","CKB1",6.75631455306895,0.0254,0.0798930337078652
"YGL018C","JAC1",6.77510816976556,0.01432,0.0526983541803818
"YGL017W","ATE1",5.89913292722885,0.0585,0.14891393442623
"YGL016W","KAP122",5.59736705274811,0.09012,0.200865550239234
"YGL014W","PUF4",1.42699666532049,0.87323,0.904122189294314
"YGL013C","PDR1",7.67640826445869,0.00244,0.0147137001078749
"YGL012W","ERG4",7.00944461556301,0.00769,0.0333233333333333
"YGL011C","SCL1",4.43151258434052,0.25913,0.412923802736602
"YGL010W","YGL010W",5.22708534773451,0.13934,0.274651128349788
"YGL009C","LEU1",3.13170401168009,0.52938,0.646500961118392
"YGL008C","PMA1",8.73757766435168,0.00013,0.0022709375
"YGL007C-A","YGL007C-A",5.51655184241775,0.10426,0.22398670253651
"YGL006W","PMC1",7.09820340624409,0.00704,0.0312082474226804
"YGL005C","COG7",6.10753311659471,0.05308,0.138782600561272
"YGL004C","RPN14",6.78983805891226,0.01648,0.0579027027027027
"YGL003C","CDH1",5.11595002583966,0.14761,0.285455447941889
"YGL002W","ERP6",8.11583231238832,0.00156,0.0107394088669951
"YGL001C","ERG26",4.20224817280568,0.32059,0.472739118965972
"YGR001C","YGR001C",6.06416215518383,0.05147,0.135587794533459
"YGR002C","SWC4",2.67773133271187,0.63267,0.726608153624974
"YGR003W","CUL3",3.2860377112391,0.48552,0.612139039242219
"YGR004W","PEX31",5.66372964225561,0.08972,0.200734866053579
"YGR005C","TFG2",6.87340977880267,0.01381,0.0513625415834997
"YGR006W","PRP18",6.83780011281877,0.01735,0.0600484230055659
"YGR007W","ECT1",3.87483777435689,0.36476,0.510390087609512
"YGR008C","STF2",6.57892473415215,0.0093,0.0381546187683285
"YGR009C","SEC9",4.28737498579463,0.29176,0.446221176470588
"YGR010W","NMA2",4.63060367577824,0.22195,0.37426862745098
"YGR012W","YGR012W",8.65284237616402,0.00021,0.00289851851851852
"YGR013W","SNU71",2.35006542880059,0.7421,0.80817046561465
"YGR014W","MSB2",8.2484825740645,0.00018,0.00266190476190476
"YGR015C","YGR015C",9.27582769912372,0,0
"YGR016W","YGR016W",8.78230529078884,3e-05,0.00106815286624204
"YGR017W","YGR017W",6.43796654444845,0.03889,0.11007346835443
"YGR019W","UGA1",3.80779593566675,0.41756,0.555793931461209
"YGR020C","VMA7",2.95304849623576,0.61623,0.713636979490367
"YGR021W","YGR021W",6.54004382620575,0.03111,0.0933968313641246
"YGR023W","MTL1",3.29405701015604,0.48038,0.608292255434783
"YGR024C","THG1",5.81093911530031,0.07043,0.170656133506719
"YGR026W","YGR026W",6.6656714635211,0.02011,0.0672337918660287
"YGR027C","RPS25A",3.00648032520836,0.5582,0.667309238665526
"YGR028W","MSP1",7.69552046196392,0.00227,0.0140368362831858
"YGR029W","ERV1",2.66742348836523,0.65825,0.746675629058442
"YGR030C","POP6",0.890184638554901,0.9476,0.960835116996191
"YGR031W","YGR031W",5.76412289089988,0.08401,0.193019276613235
"YGR032W","GSC2",3.41250741030857,0.47699,0.604894305807623
"YGR033C","TIM21",3.71866159850196,0.38925,0.53148693209575
"YGR034W","RPL26B",3.15091122425338,0.52387,0.641894653812445
"YGR035C","YGR035C",2.81580473474639,0.59866,0.699521195652174
"YGR036C","CAX4",4.01301796642287,0.33637,0.48637048629074
"YGR037C","ACB1",4.57829804302033,0.2408,0.393473253434668
"YGR038W","ORM1",3.72644769632864,0.38467,0.527423424086338
"YGR040W","KSS1",4.12830447632836,0.31471,0.468093721734504
"YGR041W","BUD9",7.40490241502198,0.00918,0.0378159174649963
"YGR042W","YGR042W",7.27740999715916,0.00443,0.0224308876811594
"YGR043C","NQM1",3.95555776802671,0.4069,0.546509130225853
"YGR044C","RME1",6.91805622355281,0.01868,0.0638661773700306
"YGR046W","TAM41",6.15792915621796,0.04321,0.118987142857143
"YGR047C","TFC4",7.25432186359624,0.01243,0.0473322207084469
"YGR048W","UFD1",4.70926843659903,0.21177,0.363461559717531
"YGR049W","SCM4",5.45930030650287,0.11776,0.243536219015908
"YGR052W","FMP48",6.29136206965903,0.03825,0.108812977099237
"YGR053C","YGR053C",8.97082536248266,0,0
"YGR054W","YGR054W",3.46649820223329,0.44933,0.582773712296984
"YGR055W","MUP1",2.27960628742097,0.71263,0.786495893385982
"YGR056W","RSC1",3.88125182963319,0.35982,0.506250880724711
"YGR057C","LST7",4.64915340692404,0.21968,0.371983858267717
"YGR058W","PEF1",4.85887249210907,0.1872,0.335185137732223
"YGR060W","ERG25",3.02213000812128,0.5509,0.663263191901788
"YGR061C","ADE6",8.21355019762518,0.00083,0.00693527653213752
"YGR062C","COX18",7.78845497748173,0.00151,0.0104725806451613
"YGR063C","SPT4",3.2331496533837,0.49633,0.620902684563758
"YGR065C","VHT1",5.32062705385892,0.12828,0.260096191512514
"YGR068C","ART5",2.40887437514796,0.69004,0.770475494307969
"YGR070W","ROM1",6.67889098235018,0.02253,0.0730950087057458
"YGR071C","YGR071C",5.42945949426352,0.11672,0.241874203113417
"YGR072W","UPF3",3.47837683767509,0.44469,0.578366007445323
"YGR074W","SMD1",5.16510130544059,0.14727,0.285074515235457
"YGR075C","PRP38",5.39891999372384,0.11498,0.238936133828996
"YGR076C","MRPL25",8.73108683647012,6e-05,0.00153150684931507
"YGR077C","PEX8",3.38339579713228,0.46893,0.599295541838134
"YGR078C","PAC10",8.97081447672842,1e-05,0.000508181818181818
